appid,genres
889710,Adventure;Casual
889770,Action;Indie
889910,Action;Adventure
890070,Adventure;Free To Play
890220,Casual;Indie;Strategy
890400,Adventure;Massively Multiplayer;RPG;Strategy;Free To Play
890500,Casual;Indie;Simulation
890550,Action;Sports;Early Access
890720,Adventure;Indie
890750,Adventure;Simulation
890800,Adventure;Simulation;Sports
890880,Violent;Action;Adventure;Indie
890890,Casual;Indie;Simulation;Strategy
890970,Indie
891020,Simulation;Sports
891040,Casual;Indie;Massively Multiplayer;Simulation;Sports;Free To Play
891220,Action;Free To Play;Indie;Early Access
891360,Action;Massively Multiplayer
891430,Action;Free To Play;Indie;Early Access
891480,Casual;Free To Play;Indie;RPG;Strategy
891510,Casual;Indie
892420,Casual;Indie;RPG;Simulation
892510,Action;Adventure;Indie;Massively Multiplayer;RPG;Free To Play;Early Access
892550,Adventure;Casual;Indie
892630,Casual;Free To Play;Indie;RPG
892760,Adventure;Indie;RPG
892860,Action;Indie;Strategy
892990,Casual;Indie;Simulation
8930,Strategy
893010,Adventure;Indie;RPG
893020,Indie;RPG
893030,Action;Casual;Indie;Racing
893050,Action;Adventure;Casual;Indie;Strategy
893180,Adventure
893390,Indie;Massively Multiplayer;RPG;Free To Play
893500,Adventure;Indie;RPG
893610,Action;Indie;RPG
893680,Action;Indie
893720,Adventure;Indie
893850,Adventure;Indie;RPG
893950,Action;Adventure;Simulation
894020,Action;Adventure;Indie;RPG
894610,Casual;Indie;Strategy
894940,Adventure;Casual;Indie;RPG;Simulation
895110,Action;Simulation;Early Access
895200,Action;Adventure;RPG
895220,Adventure;Casual;Indie;RPG
895400,Action;Adventure;Indie;Massively Multiplayer
895420,Adventure;Casual
895580,Indie;RPG;Simulation
895600,Casual;Indie;RPG
895620,Simulation;Strategy
895670,Action;Free To Play
895870,Action;Indie;Simulation
894900,
895950,
896030,Adventure;Indie;Simulation
896160,Indie;Simulation;Strategy
895970,
896520,Action;Adventure;Indie;Simulation
896590,Action;Adventure;Free To Play;Massively Multiplayer;RPG
896750,Adventure;Casual;Indie;Simulation
896890,Indie;Simulation
897020,Adventure;Casual
897030,Adventure;Indie
897220,Adventure;Casual
897300,Adventure;Casual;Indie
897330,Casual;Indie;Free To Play
897440,Adventure;Indie;RPG
897450,Action;Adventure;Casual;Indie
897610,Action;Adventure
897730,Adventure;Indie;Simulation
896190,
897820,Adventure;Indie;RPG
8980,Action;RPG
898450,Action;Indie
898580,Indie;Simulation;Sports
898650,Adventure;Indie
898720,Indie;RPG;Simulation;Strategy
898750,RPG;Simulation;Strategy
898890,Adventure;Indie;Simulation
898920,Strategy
899160,Adventure;Casual;Indie;RPG
899310,Action;Adventure;Indie;Strategy
899390,Action;Indie;Racing;Sports
899440,Action
899470,Adventure;Indie
899540,Adventure;Casual;Indie;RPG;Strategy
899760,Casual;Indie;Simulation
899770,Action;Adventure;Indie;RPG
899970,Casual;Indie
900040,Action;Adventure;RPG
900270,Adventure;Indie
900290,Adventure
900883,
9010,Action
901147,Action;Adventure
90200,Simulation
903040,Casual;Indie;Strategy
903830,Casual;Indie;Simulation;Strategy
903950,Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access
904310,Action;Adventure;Indie;RPG
904320,Casual;Indie;RPG
904360,Adventure;RPG
904380,Adventure;Indie;RPG
904520,Casual;Indie
904540,Action;Adventure
904600,Casual;Indie;Strategy
904740,Casual;Indie
904900,Indie;Early Access
904990,Casual
905010,Casual;Indie
905090,Action;Adventure
905150,Casual;Indie
897840,
905340,Adventure;Indie
905370,Action;Massively Multiplayer;Strategy;Free To Play
905640,Action;Massively Multiplayer;Simulation;Strategy;Free To Play
905660,Adventure;Indie;RPG;Strategy
905670,Adventure;Casual;Indie;RPG;Simulation
905970,Action;Indie;Simulation;Early Access
9060,Action
906010,Adventure;Casual;Indie
906050,Casual;Indie
906100,Adventure;Indie
906120,Action
906280,Action;Indie
906300,Adventure;Indie;RPG
906390,Action;Casual;Free To Play;Indie
906510,RPG
906600,Action;Indie
906730,Adventure;Casual;Indie
906740,Action;Indie;Simulation;Strategy
906790,Action;Adventure;Indie;RPG;Simulation;Strategy
906870,Action;Adventure;Casual;Strategy
906930,Action;Casual;Indie
905300,
907210,
907270,
907460,
907470,
907650,Simulation;Strategy
907760,Adventure;Indie
907770,Adventure;Casual;Indie
908020,Casual;Indie;Strategy
908050,Action;Adventure;Casual;Indie;Racing
908100,Casual;Indie;Simulation
908120,Casual;Indie
908180,Action;Casual;Indie;Racing;Simulation
908390,Action;Adventure;Casual;Indie
908520,Indie;Utilities
908690,Adventure;Casual;Indie
908740,Action;Adventure;Indie;RPG;Early Access
908790,Action;Indie
908990,Action;Casual;Indie
909080,Adventure;Free To Play;Indie
909090,Movie;Short
909320,Indie;Simulation;Strategy
909380,Casual;Indie;Simulation;Strategy;Early Access
909660,Indie;RPG;Strategy
909670,Action;Adventure;Indie
909820,Adventure;Indie
907680,Casual;Indie
909830,Adventure;Casual;Indie;Strategy
909970,Casual;Indie;Simulation;Strategy;Early Access
910320,Casual;Free To Play;RPG;Simulation;Strategy
910450,Adventure;Strategy
910460,Adventure;Indie
910470,Indie
910490,Action;Indie;RPG
910630,Indie
910830,Action;Adventure;Indie;RPG;Simulation
910880,Indie;Simulation;Strategy
91100,Indie;Racing
911040,Indie
911250,Animation & Modeling
911400,Action;Adventure
911430,Indie;Simulation;Strategy
911510,Adventure;Indie
911550,Action;Indie;RPG
911690,Adventure;Casual;Indie
91200,Action;Indie;Strategy
912110,Adventure;Casual;Indie
912450,Adventure
912570,Adventure;Indie
913010,Casual;Free To Play;Indie
913060,Action;Indie
913160,Casual;Indie;RPG
91330,Action;Simulation;Strategy
913550,Action;Adventure;Indie
913590,Action;Adventure;Casual;Indie;Simulation;Early Access
913740,Indie;RPG
913780,Adventure;Indie;Massively Multiplayer;RPG;Simulation;Early Access
913850,Adventure;Casual;Indie
914000,Action;Adventure;Casual;Indie;Simulation;Strategy
914010,Casual;Indie;Simulation
914020,Adventure;Indie
914110,Action;Strategy
914140,Casual;Indie
914170,Adventure;Casual;Indie;RPG;Sports
914180,Action;Indie;Simulation;Sports
914260,Action;Adventure;Massively Multiplayer
914430,Adventure;Indie
914620,Action;Adventure;Indie;Simulation;Early Access
914690,Action
914710,Action;Adventure;Indie;RPG
914750,Adventure;Casual;Simulation
914800,Adventure;Casual;Indie
915020,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy
915310,Action;Casual;Indie
915320,Action;Adventure;Indie;RPG;Free To Play
915460,Action;Indie;Massively Multiplayer
915490,Action;Indie;Strategy
915600,Action;Adventure;Indie
915670,Action;Indie;RPG
915710,Adventure
915810,Action;Indie
91600,Action;Casual;Indie;Strategy
916060,Adventure;Casual
916140,Action;Adventure;Casual;Indie
916160,Adventure;Casual
916440,Simulation;Strategy
916730,Action;Adventure;Indie
916840,Action;Adventure;Indie;RPG;Simulation;Strategy
916900,Adventure;Casual;Indie
916930,Action;Indie
916950,Adventure;Indie
91700,Action;Indie;RPG
917150,RPG;Simulation;Strategy
917550,Casual;Indie;Strategy
917680,Indie;Simulation;Free To Play
917720,Adventure;Indie;RPG
917840,Adventure;Indie;RPG;Strategy
917920,Action;Adventure;Indie;RPG
9180,Action
91800,Casual;Indie
918570,Action;Indie;Racing;Free To Play
91310,
918820,Adventure;Indie;Simulation
91900,Action;Racing
919200,Action;Adventure;Casual;Indie;Massively Multiplayer
919220,Indie;RPG;Strategy
919260,Indie;Simulation;Strategy
919280,Accounting;Animation & Modeling;Audio Production;Design & Illustration;Education;Photo Editing;Software Training;Utilities;Video Production;Web Publishing;Game Development
919330,Adventure;Indie
919360,Action;Adventure;Indie;RPG;Strategy
919370,Action;Adventure;Casual;Indie;RPG;Strategy
919410,Adventure;Indie
919640,Action;Indie;Simulation;Strategy
92,Indie;Free To Play
9200,Action
92000,Action;Adventure;Indie;Strategy
920190,Free To Play;Indie
920210,Action;Adventure
920320,Indie;RPG
920460,Casual;Indie;Strategy
920490,Utilities
920520,Casual;Indie;Strategy
920680,Indie;Strategy
920690,Action;Adventure;Indie;Massively Multiplayer;RPG
921390,Adventure;Casual;Indie;RPG;Simulation
921530,Action;Adventure;Casual;Indie;RPG
921570,RPG
921700,Indie
921590,Action;Free To Play
921710,Strategy
921780,Action;Adventure;Indie
921800,Adventure;Indie;RPG;Strategy
9219,Action
922050,Action;Adventure;Indie
922100,Indie;Simulation
922140,Casual;Indie
922320,Action;Adventure;Casual;Free To Play;Indie;RPG;Simulation;Strategy
922400,Casual;Indie
922450,Adventure;Free To Play;Indie;Massively Multiplayer;RPG;Strategy
922460,Casual;Free To Play;Indie;Strategy
922500,Action
922630,Action;Free To Play;Early Access
922800,Casual;Indie;Simulation
923260,Casual;Indie;Sports
923470,Action;Adventure;Indie
923530,Action;Indie;Simulation;Early Access
923570,Action;Adventure;RPG
923810,Adventure;Casual;Simulation
923840,Adventure;Indie
923890,Casual;Indie;Simulation;Strategy
923910,Adventure;Indie;RPG;Early Access
924020,Indie;RPG;Strategy;Early Access
924140,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation
924650,Action;Indie
924800,Simulation
924970,Action
924980,RPG
925440,Indie;RPG
925470,Adventure;Indie;RPG
925570,Action;Adventure;Indie;Simulation
925670,Action;Adventure;Casual;Indie;RPG
925690,Action;Adventure;Indie
925900,Action;Casual;Indie;Simulation;Strategy
925940,Adventure;Casual
925930,Adventure;Casual
925950,Action;Adventure;Indie
926140,Adventure;Casual;Indie;RPG;Simulation;Strategy
926310,Adventure;Casual;Indie
926340,Adventure;Indie;RPG;Simulation;Strategy
926390,Action;Adventure;Indie;RPG;Free To Play
926400,Indie;Early Access
926520,Strategy
926580,Strategy
926810,Action;Adventure;Indie;Simulation
926860,Action;Indie;Racing;RPG;Simulation;Sports
926990,Action;RPG;Simulation
927250,Action;Adventure;Casual;Indie;RPG
927270,Action;Adventure;Casual;Indie;Simulation
927350,Action;Adventure;Massively Multiplayer;RPG
927380,Action;Adventure;RPG
927890,Casual;Indie;RPG;Simulation
927990,Free To Play;Indie
92800,Indie;Simulation
928140,Casual;Indie
928390,Action
928520,Indie;RPG;Strategy
928840,Action;Adventure;Indie
928950,Action;Free To Play;Indie
928960,Action;Adventure
929010,Adventure;Indie;RPG;Simulation;Strategy
929200,Adventure;Indie;RPG;Strategy
929290,Casual;Indie
929300,Casual;Indie
929490,Action;Free To Play;Indie;Massively Multiplayer;Strategy
929600,Casual;Indie
929670,Action;Adventure;Casual;Indie;RPG
929800,Casual;Indie;Simulation;Strategy
928600,
930010,Animation & Modeling;Utilities;Video Production
930030,Action;Adventure;Indie;Massively Multiplayer
930210,Indie;RPG;Simulation;Strategy
930280,Adventure;Indie;Strategy
930620,Action;Indie
930780,Indie;Strategy
929860,
930910,
9310,
931000,
931120,
931250,Action;Casual;Indie;Massively Multiplayer;Simulation
931280,Action;Casual;Indie;Strategy
931310,Indie;Simulation
931470,Adventure;Casual;Indie;RPG
931500,Adventure;Indie;RPG
931560,Adventure
931270,Indie;Strategy;Early Access
931650,Adventure;RPG;Strategy;Free To Play
931690,Adventure;Casual;Indie;Free To Play
931950,Simulation;Strategy
93200,Action;Indie;Strategy
932120,Adventure;Casual;Indie
932160,Adventure;Casual;Indie
932310,Casual;Indie
932330,Indie
932500,Adventure;Indie;RPG
932850,Indie;Simulation
933060,Casual;Indie
933080,Casual;Indie;Simulation
933110,Strategy;Free To Play
933300,RPG
933450,Indie
933480,Action;Adventure;RPG;Free To Play
933770,Adventure;Casual;Indie;Simulation
933820,Indie;Simulation;Strategy
933860,Adventure;Casual;Indie
933940,Indie
9340,Action;Strategy
934060,Adventure;Casual;Free To Play;Indie;RPG;Simulation;Strategy
933710,
934470,Action;Indie
934540,Casual;Indie
934580,Indie
934670,Action;Adventure;Indie
934710,Casual;Free To Play;Indie;RPG;Strategy;Accounting;Animation & Modeling;Audio Production;Design & Illustration;Education;Photo Editing;Software Training;Utilities;Video Production;Web Publishing;Game Development
934780,Action;Adventure;Indie
934430,
934840,Action;Free To Play;Indie
934930,Racing;Simulation;Sports
9350,Strategy
935070,Simulation
935360,Adventure;Casual
935400,Casual;Indie;Simulation
935570,Action;Adventure;Indie;RPG
935580,Adventure;Casual
935880,Casual;Indie
935920,Adventure;Casual;Indie;Free To Play
936140,Casual;Simulation;Sports
936160,RPG
936180,RPG
936190,RPG
936490,Action;Indie;Simulation;Strategy
936720,Indie;Racing;Simulation;Early Access
936780,Action;Free To Play;Indie
936790,Action;Adventure
936930,Indie;Simulation;Strategy
936960,Adventure;Indie;RPG;Simulation
937020,Adventure;Casual;Indie;RPG;Strategy
937170,Adventure;Indie;RPG
937300,Adventure;Indie
937310,Indie;Strategy;Free To Play
937380,Adventure;Free To Play;Massively Multiplayer;RPG
937570,Action;Indie
937580,Action;Indie
937740,Casual;Indie
937850,Casual;Indie
937940,Action;RPG
938220,Action;Casual;Racing
938250,Casual;Indie;RPG;Simulation
938270,Adventure;Casual;Simulation
938300,Adventure;Casual;Indie
938310,Adventure;Strategy
938380,Casual;Simulation;Strategy
935500,
938510,Casual;Indie
938560,Adventure;Indie
938810,Indie;RPG;Free To Play
938820,Casual;Indie;Strategy
938860,Indie;RPG
938940,Indie
939100,Action;Indie
939330,Casual;Simulation;Free To Play
939390,Casual
939400,Adventure;Indie;RPG;Simulation
939450,Casual;Indie;Racing;Simulation
939510,Action;Indie;Massively Multiplayer
939520,Action;RPG
939600,Casual;Indie
939620,Casual;Indie;Simulation
939750,Casual;RPG
939790,RPG;Simulation;Strategy
939850,Adventure
939920,Animation & Modeling;Design & Illustration;Utilities;Video Production
939960,Action;Adventure
94000,Indie;Casual
940310,Indie;RPG
940580,Racing;Simulation;Sports
940650,Adventure
940680,Action;Indie
940710,Action;Casual;Indie;RPG
940910,Action;Adventure;Indie;RPG
941300,Indie;RPG;Strategy
941410,Action;Casual;Indie
938500,
941460,Action;Indie;RPG;Early Access
941480,Action;Adventure;Indie
941650,Adventure;Casual;Indie;Simulation
941800,Simulation
941920,Casual;Indie;Simulation;Strategy
9420,Strategy
942050,Casual;Indie;Strategy
942010,Adventure;Indie
942300,Action;Adventure;Casual;Indie;RPG
942140,Casual;Free To Play;Indie
942340,Action;Adventure
942850,Adventure
942900,Indie;RPG;Simulation;Strategy
942930,Adventure;Casual;Indie
942970,Indie;RPG;Simulation
94300,Adventure;Casual;Indie
943140,Action;Adventure;Indie;RPG
943260,Adventure;Casual;Indie;RPG;Simulation
943370,Action;Adventure;Indie
943380,Action;Casual;Indie
943700,Adventure;Free To Play;Indie
943980,Adventure;Indie;RPG
94400,Action;Indie;Sports
944010,Strategy
944020,Adventure;Casual;Indie
944050,Casual;Indie
944110,Casual;Indie;Simulation;Free To Play
944220,Action;Adventure;Casual;Indie;RPG;Simulation
944250,Adventure;Casual;Indie;Simulation
944330,Action;Adventure;RPG;Early Access
944920,Adventure;RPG
9450,Strategy
945160,Adventure;Indie
945360,Casual
945460,Action
945680,Adventure;Indie;Strategy
945710,Action;Adventure;Indie
945740,Indie;Simulation;Strategy
9460,Action
946030,Action;Adventure;Indie
946050,Casual;Indie;RPG;Free To Play
946090,Casual
94620,Adventure;Casual
946610,Action;Adventure;Indie;RPG;Early Access
946650,Action;Indie
946660,Strategy
946670,Indie;Simulation;Strategy
946720,Casual;Indie;Simulation
946800,Adventure;Casual;Indie
942810,
946990,Indie;Simulation;Strategy
947120,Adventure;Indie
947300,Indie;Strategy
947600,Action
947890,Free To Play;Massively Multiplayer
947940,Action;Free To Play;Indie;Strategy
9480,Action
948070,Adventure;Indie
948100,Action;Indie
948120,Adventure;Indie;RPG;Simulation
948350,Casual;Indie;RPG;Simulation;Strategy
948630,Casual;Indie;RPG;Simulation;Strategy
948640,RPG
946870,
948740,Adventure
948770,Action;Adventure;Casual;Indie;Simulation;Strategy
948830,Adventure;Casual;Indie;Simulation
948900,Casual;Indie
949050,Simulation
949060,Casual;Indie;Simulation
949200,Adventure;Indie;RPG;Simulation
949230,Simulation
949290,Casual;Indie;Simulation;Strategy
949370,Indie
949450,Action;Adventure;Indie;Free To Play
949480,Action;Adventure;Indie;RPG
949600,Indie;RPG;Simulation;Sports
949630,Indie;Simulation;Sports
948730,
949800,Adventure;Casual
949830,Indie;Strategy
949970,Adventure;Indie;RPG;Strategy
9500,Action;Adventure;Indie
950050,Action;Adventure
950100,Sports
950300,Action;Adventure
950370,Indie;RPG;Strategy
950460,Action;Casual;Free To Play
950530,Casual;Free To Play;Indie
950620,Action;Adventure;Indie;Simulation
950670,RPG
950700,Adventure;Casual;Indie;Simulation
950740,Indie;Simulation;Strategy
950780,Action;Indie
949700,
950850,
950860,
950990,
951000,
951240,Indie;RPG;Early Access
951260,Action;Adventure;Indie;RPG;Strategy
